"A_YEAR","B_COUNTRY","N_REGION_ISO","Q176","Q158","Q159","Q163","Q71","Q72","Q73","Q59","Q60","Q61","Q262","Q275","Q207","Q171","Q63","Q58","Q62","Q161","regions","Tech_convenience","Tech_future","Tech_impact","Tech_moral","Government","Political_party","Parliament","Neighborhood","Acquaintance","Stranger","Other_Nationality","Family","Other_Religion","Moral_uncertainty","Age","Education","Social_media_usage","Religious_service"
2017,840,840013,5,6,7,7,1,3,3,2,2,2,79,3,5,2,2,1,2,1,"Midwest",6,7,7,10,4,2,2,3,3,3,3,4,3,6,79,3,5,2
2017,840,840023,7,8,6,7,3,3,3,2,1,2,33,6,2,2,2,1,2,6,"Midwest",8,6,7,5,2,2,2,3,4,3,3,4,3,4,33,6,2,2
2017,840,840043,5,8,4,7,3,3,3,3,2,4,25,7,1,7,3,2,3,4,"South",8,4,7,7,2,2,2,2,3,1,2,3,2,6,25,7,1,7
2017,840,840019,4,8,9,7,3,4,3,3,2,4,22,6,1,7,2,2,2,5,"Northeast",8,9,7,6,2,1,2,2,3,1,3,3,3,7,22,6,1,7
2017,840,840005,4,7,4,7,3,3,3,2,1,2,43,3,1,7,2,2,2,4,"West",7,4,7,7,2,2,2,3,4,3,3,3,3,7,43,3,1,7
2017,840,840014,5,7,6,7,3,3,3,3,2,4,35,5,1,5,3,1,3,3,"Midwest",7,6,7,8,2,2,2,2,3,1,2,4,2,6,35,5,1,5
2017,840,840042,9,7,7,7,3,3,3,2,2,3,61,3,1,5,2,1,2,6,"South",7,7,7,5,2,2,2,3,3,2,3,4,3,2,61,3,1,5
2017,840,840047,2,8,9,7,2,3,2,3,2,3,27,5,1,7,2,1,2,3,"West",8,9,7,8,3,2,3,2,3,2,3,4,3,9,27,5,1,7
2017,840,840023,7,6,8,7,3,4,4,4,2,4,33,7,2,7,3,2,3,6,"Midwest",6,8,7,5,2,1,1,1,3,1,2,3,2,4,33,7,2,7
2017,840,840043,7,10,7,7,3,3,3,3,2,3,31,7,1,4,3,1,3,8,"South",10,7,7,3,2,2,2,2,3,2,2,4,2,4,31,7,1,4
2017,840,840049,4,7,5,7,2,3,3,2,2,3,52,3,2,2,2,2,2,7,"Midwest",7,5,7,4,3,2,2,3,3,2,3,3,3,7,52,3,2,2
2017,840,840043,5,5,10,7,4,3,3,2,1,4,31,4,2,1,4,1,4,5,"South",5,10,7,6,1,2,2,3,4,1,1,4,1,6,31,4,2,1
2017,840,840049,4,7,7,7,3,4,4,2,2,3,65,3,1,6,2,1,2,5,"Midwest",7,7,7,6,2,1,1,3,3,2,3,4,3,7,65,3,1,6
2017,840,840018,5,6,5,7,2,3,3,2,2,3,30,4,5,7,2,2,2,1,"South",6,5,7,10,3,2,2,3,3,2,3,3,3,6,30,4,5,7
2017,840,840047,7,8,7,7,4,3,3,2,1,3,29,4,1,5,2,2,2,4,"West",8,7,7,7,1,2,2,3,4,2,3,3,3,4,29,4,1,5
2017,840,840027,5,7,7,7,3,3,3,2,1,2,27,6,2,1,3,1,2,3,"Midwest",7,7,7,8,2,2,2,3,4,3,2,4,3,6,27,6,2,1
2017,840,840009,3,8,8,7,3,3,3,2,2,3,36,6,1,5,2,1,2,6,"South",8,8,7,5,2,2,2,3,3,2,3,4,3,8,36,6,1,5
2017,840,840032,7,7,6,7,2,4,3,2,2,4,30,4,1,7,3,2,3,5,"Northeast",7,6,7,6,3,1,2,3,3,1,2,3,2,4,30,4,1,7
2017,840,840049,2,6,6,7,2,3,3,2,3,3,33,5,2,5,3,2,2,4,"Midwest",6,6,7,7,3,2,2,3,2,2,2,3,3,9,33,5,2,5
2017,840,840044,3,10,10,7,3,3,3,2,2,3,28,5,1,2,2,1,2,3,"West",10,10,7,8,2,2,2,3,3,2,3,4,3,8,28,5,1,2
2017,840,840005,5,7,7,7,3,3,3,3,2,2,29,6,1,2,2,1,2,6,"West",7,7,7,5,2,2,2,2,3,3,3,4,3,6,29,6,1,2
2017,840,840013,2,9,9,7,3,4,4,2,2,4,30,4,5,7,4,2,4,3,"Midwest",9,9,7,8,2,1,1,3,3,1,1,3,1,9,30,4,5,7
2017,840,840003,5,4,5,7,1,3,3,4,2,4,36,3,1,5,3,1,3,5,"West",4,5,7,6,4,2,2,1,3,1,2,4,2,6,36,3,1,5
2017,840,840005,8,7,6,7,2,2,2,2,2,2,53,3,1,7,2,2,2,4,"West",7,6,7,7,3,3,3,3,3,3,3,3,3,3,53,3,1,7
2017,840,840046,3,7,8,7,2,3,3,2,2,3,66,3,1,7,2,2,2,5,"South",7,8,7,6,3,2,2,3,3,2,3,3,3,8,66,3,1,7
2017,840,840023,7,8,4,7,3,4,4,2,1,3,33,3,5,3,3,1,3,1,"Midwest",8,4,7,10,2,1,1,3,4,2,2,4,2,4,33,3,5,3
2017,840,840005,10,7,4,7,3,3,2,2,2,3,71,3,5,6,2,1,2,6,"West",7,4,7,5,2,2,3,3,3,2,3,4,3,1,71,3,5,6
2017,840,840042,3,8,7,7,3,3,3,2,1,2,32,6,4,4,2,1,2,3,"South",8,7,7,8,2,2,2,3,4,3,3,4,3,8,32,6,4,4
2017,840,840025,5,8,7,7,2,2,2,2,2,3,27,6,2,5,2,1,2,5,"Midwest",8,7,7,6,3,3,3,3,3,2,3,4,3,6,27,6,2,5
2017,840,840040,3,6,6,7,3,3,3,3,2,4,36,6,1,2,3,2,3,3,"South",6,6,7,8,2,2,2,2,3,1,2,3,2,8,36,6,1,2
2017,840,840049,5,7,7,7,3,3,3,2,1,3,68,3,1,6,2,1,2,4,"Midwest",7,7,7,7,2,2,2,3,4,2,3,4,3,6,68,3,1,6
2017,840,840005,8,5,5,7,2,3,3,2,1,3,28,5,1,6,3,1,3,2,"West",5,5,7,9,3,2,2,3,4,2,2,4,2,3,28,5,1,6
2017,840,840036,1,7,3,7,3,4,4,3,2,4,33,6,4,2,2,1,2,9,"South",7,3,7,2,2,1,1,2,3,1,3,4,3,10,33,6,4,2
2017,840,840043,3,2,3,7,3,3,3,3,2,2,44,6,4,1,2,2,2,6,"South",2,3,7,5,2,2,2,2,3,3,3,3,3,8,44,6,4,1
2017,840,840012,7,7,7,7,2,2,2,2,1,2,60,5,5,1,1,1,1,5,"West",7,7,7,6,3,3,3,3,4,3,4,4,4,4,60,5,5,1
2017,840,840029,4,8,8,7,2,3,2,4,2,3,48,4,1,6,2,1,2,7,"Northeast",8,8,7,4,3,2,3,1,3,2,3,4,3,7,48,4,1,6
2017,840,840013,3,7,7,7,2,3,3,2,2,3,62,7,1,2,2,3,2,5,"Midwest",7,7,7,6,3,2,2,3,3,2,3,2,3,8,62,7,1,2
2017,840,840030,1,7,9,7,2,4,3,2,2,4,63,4,5,7,4,2,4,9,"Northeast",7,9,7,2,3,1,2,3,3,1,1,3,1,10,63,4,5,7
2017,840,840006,5,6,7,7,2,3,3,2,2,3,20,4,1,6,3,1,4,5,"West",6,7,7,6,3,2,2,3,3,2,2,4,1,6,20,4,1,6
2017,840,840023,5,5,5,7,3,3,3,3,2,4,27,6,5,7,2,1,2,5,"Midwest",5,5,7,6,2,2,2,2,3,1,3,4,3,6,27,6,5,7
2017,840,840005,10,7,7,7,2,3,3,2,2,2,65,4,2,2,2,1,2,5,"West",7,7,7,6,3,2,2,3,3,3,3,4,3,1,65,4,2,2
2017,840,840032,4,10,5,7,2,3,3,2,2,4,28,6,2,6,4,1,4,7,"Northeast",10,5,7,4,3,2,2,3,3,1,1,4,1,7,28,6,2,6
2017,840,840004,8,7,9,7,3,3,3,3,3,4,51,3,1,3,3,2,3,8,"South",7,9,7,3,2,2,2,2,2,1,2,3,2,3,51,3,1,3
2017,840,840041,1,8,10,7,2,3,3,2,2,4,31,3,2,3,2,2,2,7,"Midwest",8,10,7,4,3,2,2,3,3,1,3,3,3,10,31,3,2,3
2017,840,840005,4,9,9,7,4,4,4,2,2,2,44,4,1,7,2,2,2,2,"West",9,9,7,9,1,1,1,3,3,3,3,3,3,7,44,4,1,7
2017,840,840006,8,5,5,7,3,4,3,3,1,3,80,3,3,2,2,1,2,5,"West",5,5,7,6,2,1,2,2,4,2,3,4,3,3,80,3,3,2
2017,840,840022,5,6,6,7,3,3,3,2,2,2,45,5,1,6,2,1,2,5,"Midwest",6,6,7,6,2,2,2,3,3,3,3,4,3,6,45,5,1,6
2017,840,840009,2,3,5,7,4,3,3,2,2,2,65,7,5,7,2,2,2,1,"South",3,5,7,10,1,2,2,3,3,3,3,3,3,9,65,7,5,7
2017,840,840023,8,9,10,7,4,3,3,2,2,2,27,6,1,7,1,1,1,1,"Midwest",9,10,7,10,1,2,2,3,3,3,4,4,4,3,27,6,1,7
2017,840,840012,3,9,8,7,3,4,3,2,2,3,31,4,2,2,2,1,2,2,"West",9,8,7,9,2,1,2,3,3,2,3,4,3,8,31,4,2,2
2017,840,840041,9,7,8,7,4,4,4,2,2,4,30,4,1,7,1,1,2,1,"Midwest",7,8,7,10,1,1,1,3,3,1,4,4,3,2,30,4,1,7
2017,840,840026,8,6,8,7,3,4,3,1,1,2,62,2,5,2,2,1,2,5,"West",6,8,7,6,2,1,2,4,4,3,3,4,3,3,62,2,5,2
2017,840,840043,7,5,7,7,4,3,3,3,2,4,46,3,5,6,2,2,2,5,"South",5,7,7,6,1,2,2,2,3,1,3,3,3,4,46,3,5,6
2017,840,840033,3,5,7,7,2,3,3,3,2,3,23,5,1,5,3,2,3,5,"South",5,7,7,6,3,2,2,2,3,2,2,3,2,8,23,5,1,5
2017,840,840025,3,4,4,7,2,3,3,2,2,3,55,3,1,1,2,1,2,7,"Midwest",4,4,7,4,3,2,2,3,3,2,3,4,3,8,55,3,1,1
2017,840,840038,4,5,7,7,3,3,3,3,2,3,31,8,1,7,2,2,2,5,"Northeast",5,7,7,6,2,2,2,2,3,2,3,3,3,7,31,8,1,7
2017,840,840022,5,7,6,7,3,3,2,2,2,3,52,3,1,5,2,2,2,5,"Midwest",7,6,7,6,2,2,3,3,3,2,3,3,3,6,52,3,1,5
2017,840,840019,3,8,8,7,2,2,2,2,2,2,52,3,1,7,2,1,2,5,"Northeast",8,8,7,6,3,3,3,3,3,3,3,4,3,8,52,3,1,7
2017,840,840013,9,8,8,7,2,3,3,1,1,2,30,4,1,6,2,1,2,7,"Midwest",8,8,7,4,3,2,2,4,4,3,3,4,3,2,30,4,1,6
2017,840,840044,2,7,7,7,2,2,2,2,2,3,29,6,1,2,2,2,2,7,"West",7,7,7,4,3,3,3,3,3,2,3,3,3,9,29,6,1,2
2017,840,840014,8,5,6,7,3,3,3,2,2,2,27,6,2,2,2,1,2,5,"Midwest",5,6,7,6,2,2,2,3,3,3,3,4,3,3,27,6,2,2
2017,840,840048,5,10,10,7,2,4,4,2,1,2,66,6,5,3,2,1,2,3,"South",10,10,7,8,3,1,1,3,4,3,3,4,3,6,66,6,5,3
2017,840,840047,3,8,8,7,3,4,3,2,1,2,26,4,2,2,2,1,2,7,"West",8,8,7,4,2,1,2,3,4,3,3,4,3,8,26,4,2,2
2017,840,840014,1,6,6,7,2,3,3,3,2,4,44,4,1,7,3,1,3,2,"Midwest",6,6,7,9,3,2,2,2,3,1,2,4,2,10,44,4,1,7
2017,840,840033,5,8,8,7,4,3,3,2,1,3,40,7,1,2,3,1,3,7,"South",8,8,7,4,1,2,2,3,4,2,2,4,2,6,40,7,1,2
2017,840,840033,10,6,8,7,3,4,3,3,1,3,70,4,2,7,2,2,2,6,"South",6,8,7,5,2,1,2,2,4,2,3,3,3,1,70,4,2,7
2017,840,840017,6,5,1,7,4,3,3,4,2,3,35,4,1,7,2,3,3,1,"South",5,1,7,10,1,2,2,1,3,2,3,2,2,5,35,4,1,7
2017,840,840033,6,7,7,7,2,4,4,2,2,2,46,4,1,2,2,1,2,7,"South",7,7,7,4,3,1,1,3,3,3,3,4,3,5,46,4,1,2
2017,840,840033,3,7,8,7,2,2,2,1,1,3,43,5,1,7,2,1,2,3,"South",7,8,7,8,3,3,3,4,4,2,3,4,3,8,43,5,1,7
2017,840,840033,4,5,5,7,4,4,4,2,2,3,39,6,5,2,3,3,3,6,"South",5,5,7,5,1,1,1,3,3,2,2,2,2,7,39,6,5,2
2017,840,840033,6,7,8,7,4,3,3,3,2,3,49,3,1,2,3,2,3,4,"South",7,8,7,7,1,2,2,2,3,2,2,3,2,5,49,3,1,2
2017,840,840043,4,6,7,7,3,3,3,2,2,3,44,6,1,2,3,1,3,5,"South",6,7,7,6,2,2,2,3,3,2,2,4,2,7,44,6,1,2
2017,840,840013,2,8,8,7,4,3,3,3,2,4,25,7,2,3,2,1,2,5,"Midwest",8,8,7,6,1,2,2,2,3,1,3,4,3,9,25,7,2,3
2017,840,840048,9,10,5,7,2,4,3,2,2,4,89,4,4,6,3,1,2,7,"South",10,5,7,4,3,1,2,3,3,1,2,4,3,2,89,4,4,6
2017,840,840037,9,8,8,7,4,3,3,2,2,2,42,4,1,7,2,1,3,5,"West",8,8,7,6,1,2,2,3,3,3,3,4,2,2,42,4,1,7
2017,840,840015,5,5,7,7,3,3,3,2,2,3,43,5,5,7,2,1,2,5,"Midwest",5,7,7,6,2,2,2,3,3,2,3,4,3,6,43,5,5,7
2017,840,840049,2,1,1,7,4,4,4,3,3,4,66,3,2,6,4,3,4,8,"Midwest",1,1,7,3,1,1,1,2,2,1,1,2,1,9,66,3,2,6
2017,840,840003,10,7,7,7,1,3,3,2,1,2,47,7,2,6,3,1,3,7,"West",7,7,7,4,4,2,2,3,4,3,2,4,2,1,47,7,2,6
2017,840,840008,8,9,10,7,3,3,3,2,2,3,74,3,1,6,2,1,2,6,"South",9,10,7,5,2,2,2,3,3,2,3,4,3,3,74,3,1,6
2017,840,840005,3,4,3,7,1,2,3,4,2,2,48,5,1,1,2,1,2,7,"West",4,3,7,4,4,3,2,1,3,3,3,4,3,8,48,5,1,1
2017,840,840025,4,7,6,7,2,4,3,2,2,3,20,6,4,3,4,1,4,7,"Midwest",7,6,7,4,3,1,2,3,3,2,1,4,1,7,20,6,4,3
2017,840,840049,2,7,5,7,1,3,3,2,1,2,38,3,1,6,2,1,2,3,"Midwest",7,5,7,8,4,2,2,3,4,3,3,4,3,9,38,3,1,6
2017,840,840049,7,7,6,7,2,3,4,2,1,3,64,4,5,6,2,1,2,5,"Midwest",7,6,7,6,3,2,1,3,4,2,3,4,3,4,64,4,5,6
2017,840,840005,7,8,8,7,2,4,2,3,1,3,28,3,5,1,2,1,2,5,"West",8,8,7,6,3,1,3,2,4,2,3,4,3,4,28,3,5,1
2017,840,840046,10,5,7,7,4,4,4,2,2,3,34,7,1,6,2,1,3,7,"South",5,7,7,4,1,1,1,3,3,2,3,4,2,1,34,7,1,6
2017,840,840030,8,7,8,7,2,3,3,2,2,2,25,6,1,4,2,1,2,4,"Northeast",7,8,7,7,3,2,2,3,3,3,3,4,3,3,25,6,1,4
2017,840,840005,5,7,8,7,4,4,4,2,2,3,43,5,4,2,2,1,2,5,"West",7,8,7,6,1,1,1,3,3,2,3,4,3,6,43,5,4,2
2017,840,840027,5,7,7,7,3,3,3,3,2,2,23,6,1,4,2,1,2,3,"Midwest",7,7,7,8,2,2,2,2,3,3,3,4,3,6,23,6,1,4
2017,840,840009,7,6,4,7,3,3,3,2,2,3,66,4,4,7,2,1,2,2,"South",6,4,7,9,2,2,2,3,3,2,3,4,3,4,66,4,4,7
2017,840,840032,5,7,8,7,2,2,2,2,2,2,38,4,1,6,2,1,2,5,"Northeast",7,8,7,6,3,3,3,3,3,3,3,4,3,6,38,4,1,6
2017,840,840015,6,6,7,7,1,2,2,2,1,3,55,4,3,4,3,1,2,7,"Midwest",6,7,7,4,4,3,3,3,4,2,2,4,3,5,55,4,3,4
2017,840,840033,5,6,6,7,3,3,3,2,2,4,38,5,1,2,2,2,2,5,"South",6,6,7,6,2,2,2,3,3,1,3,3,3,6,38,5,1,2
2017,840,840015,3,7,9,7,3,3,3,1,1,2,46,6,1,2,2,1,2,5,"Midwest",7,9,7,6,2,2,2,4,4,3,3,4,3,8,46,6,1,2
2017,840,840004,1,5,7,7,2,3,3,2,2,3,38,4,3,2,2,1,2,8,"South",5,7,7,3,3,2,2,3,3,2,3,4,3,10,38,4,3,2
2017,840,840048,10,4,4,7,3,3,3,3,2,2,38,4,1,7,2,2,2,5,"South",4,4,7,6,2,2,2,2,3,3,3,3,3,1,38,4,1,7
2017,840,840039,6,5,6,7,4,4,4,2,2,3,40,3,3,4,2,2,2,5,"Northeast",5,6,7,6,1,1,1,3,3,2,3,3,3,5,40,3,3,4
2017,840,840005,2,9,7,7,4,4,4,2,2,2,35,4,1,7,2,1,2,8,"West",9,7,7,3,1,1,1,3,3,3,3,4,3,9,35,4,1,7
2017,840,840047,3,8,4,7,2,2,2,2,2,3,38,4,1,7,2,2,2,7,"West",8,4,7,4,3,3,3,3,3,2,3,3,3,8,38,4,1,7
2017,840,840029,6,5,6,7,1,2,2,3,2,3,45,7,3,5,2,2,3,7,"Northeast",5,6,7,4,4,3,3,2,3,2,3,3,2,5,45,7,3,5
2017,840,840005,3,5,5,7,3,4,4,1,2,3,69,6,1,7,2,1,2,6,"West",5,5,7,5,2,1,1,4,3,2,3,4,3,8,69,6,1,7
2017,840,840015,10,7,7,7,2,3,3,2,1,2,57,6,1,1,2,1,2,1,"Midwest",7,7,7,10,3,2,2,3,4,3,3,4,3,1,57,6,1,1
2017,840,840049,2,1,10,7,3,3,3,3,3,3,58,4,3,7,3,2,3,1,"Midwest",1,10,7,10,2,2,2,2,2,2,2,3,2,9,58,4,3,7
2017,840,840015,5,8,8,7,2,3,3,2,2,2,33,5,1,4,2,1,2,5,"Midwest",8,8,7,6,3,2,2,3,3,3,3,4,3,6,33,5,1,4
2017,840,840007,10,6,7,7,1,4,4,3,2,2,40,4,1,3,2,3,2,1,"Northeast",6,7,7,10,4,1,1,2,3,3,3,2,3,1,40,4,1,3
2017,840,840027,9,2,3,7,2,3,3,2,2,2,54,4,1,7,2,1,2,6,"Midwest",2,3,7,5,3,2,2,3,3,3,3,4,3,2,54,4,1,7
2017,840,840020,3,10,10,7,4,3,4,2,2,3,38,5,2,5,2,2,2,3,"South",10,10,7,8,1,2,1,3,3,2,3,3,3,8,38,5,2,5
2017,840,840003,9,8,8,7,3,3,3,2,2,3,48,5,1,2,3,2,3,6,"West",8,8,7,5,2,2,2,3,3,2,2,3,2,2,48,5,1,2
2017,840,840033,5,6,6,7,4,3,3,2,2,2,24,5,2,2,2,3,2,4,"South",6,6,7,7,1,2,2,3,3,3,3,2,3,6,24,5,2,2
2017,840,840043,4,7,7,7,4,3,3,3,2,3,49,4,1,2,3,2,3,6,"South",7,7,7,5,1,2,2,2,3,2,2,3,2,7,49,4,1,2
2017,840,840009,10,10,7,7,4,4,3,4,2,4,31,6,1,1,2,1,2,1,"South",10,7,7,10,1,1,2,1,3,1,3,4,3,1,31,6,1,1
2017,840,840017,10,10,10,7,1,4,4,2,1,3,52,3,1,7,2,2,2,7,"South",10,10,7,4,4,1,1,3,4,2,3,3,3,1,52,3,1,7
2017,840,840005,1,3,8,7,3,4,4,2,2,3,50,3,1,7,2,1,2,3,"West",3,8,7,8,2,1,1,3,3,2,3,4,3,10,50,3,1,7
2017,840,840009,7,8,8,7,4,3,3,2,1,3,31,6,1,7,2,1,2,1,"South",8,8,7,10,1,2,2,3,4,2,3,4,3,4,31,6,1,7
2017,840,840043,1,9,10,7,2,3,3,2,2,2,57,3,1,2,2,1,2,8,"South",9,10,7,3,3,2,2,3,3,3,3,4,3,10,57,3,1,2
2017,840,840012,5,5,5,7,3,3,3,3,2,3,24,3,1,7,2,2,2,3,"West",5,5,7,8,2,2,2,2,3,2,3,3,3,6,24,3,1,7
2017,840,840022,4,7,8,7,2,2,2,4,2,3,24,6,1,2,3,1,3,7,"Midwest",7,8,7,4,3,3,3,1,3,2,2,4,2,7,24,6,1,2
2017,840,840003,1,7,8,7,2,4,4,3,2,3,57,4,1,4,2,1,2,4,"West",7,8,7,7,3,1,1,2,3,2,3,4,3,10,57,4,1,4
2017,840,840032,8,8,5,7,3,3,3,2,1,3,46,7,5,1,3,2,3,3,"Northeast",8,5,7,8,2,2,2,3,4,2,2,3,2,3,46,7,5,1
2017,840,840010,6,8,6,7,3,3,2,2,2,3,18,4,4,7,2,1,2,5,"South",8,6,7,6,2,2,3,3,3,2,3,4,3,5,18,4,4,7
2017,840,840009,5,8,9,7,2,2,4,2,2,3,30,6,5,1,2,1,2,6,"South",8,9,7,5,3,3,1,3,3,2,3,4,3,6,30,6,5,1
2017,840,840005,5,7,7,7,3,3,3,2,2,3,41,4,1,3,2,1,3,5,"West",7,7,7,6,2,2,2,3,3,2,3,4,2,6,41,4,1,3
2017,840,840043,1,6,4,7,2,3,2,3,2,3,19,5,1,3,2,2,2,3,"South",6,4,7,8,3,2,3,2,3,2,3,3,3,10,19,5,1,3
2017,840,840043,7,7,6,7,2,3,4,2,2,2,45,6,5,1,2,1,3,3,"South",7,6,7,8,3,2,1,3,3,3,3,4,2,4,45,6,5,1
2017,840,840009,6,6,6,7,3,3,3,2,1,3,20,4,2,6,2,1,2,5,"South",6,6,7,6,2,2,2,3,4,2,3,4,3,5,20,4,2,6
2017,840,840043,6,7,6,7,3,3,3,2,2,2,26,4,1,4,2,2,2,6,"South",7,6,7,5,2,2,2,3,3,3,3,3,3,5,26,4,1,4
2017,840,840043,7,8,7,7,2,3,2,2,2,2,28,4,4,5,2,1,2,5,"South",8,7,7,6,3,2,3,3,3,3,3,4,3,4,28,4,4,5
2017,840,840005,1,7,10,7,3,4,4,3,2,4,35,3,1,3,1,1,1,10,"West",7,10,7,1,2,1,1,2,3,1,4,4,4,10,35,3,1,3
2017,840,840023,5,7,8,7,2,3,3,2,2,3,27,4,1,5,3,2,3,7,"Midwest",7,8,7,4,3,2,2,3,3,2,2,3,2,6,27,4,1,5
2017,840,840032,3,6,6,7,2,3,3,3,2,4,24,4,1,4,3,1,3,4,"Northeast",6,6,7,7,3,2,2,2,3,1,2,4,2,8,24,4,1,4
2017,840,840031,5,6,7,7,3,3,3,2,2,3,70,5,5,5,2,1,2,4,"West",6,7,7,7,2,2,2,3,3,2,3,4,3,6,70,5,5,5
2017,840,840033,4,5,5,7,3,3,3,3,2,3,40,5,1,2,3,1,3,5,"South",5,5,7,6,2,2,2,2,3,2,2,4,2,7,40,5,1,2
2017,840,840009,8,8,8,7,4,3,3,2,2,2,41,7,4,3,2,1,2,4,"South",8,8,7,7,1,2,2,3,3,3,3,4,3,3,41,7,4,3
2017,840,840005,1,8,7,7,3,4,3,3,3,4,67,6,5,2,3,3,3,4,"West",8,7,7,7,2,1,2,2,2,1,2,2,2,10,67,6,5,2
2017,840,840031,8,6,6,7,3,3,3,2,2,3,24,6,1,6,2,2,2,3,"West",6,6,7,8,2,2,2,3,3,2,3,3,3,3,24,6,1,6
2017,840,840013,3,8,7,7,3,3,3,3,3,3,40,4,1,6,3,2,2,5,"Midwest",8,7,7,6,2,2,2,2,2,2,2,3,3,8,40,4,1,6
2017,840,840020,7,6,6,7,3,3,3,2,2,3,32,6,1,1,2,1,3,5,"South",6,6,7,6,2,2,2,3,3,2,3,4,2,4,32,6,1,1
2017,840,840028,10,6,6,7,2,2,2,2,2,3,31,3,1,1,2,1,2,10,"West",6,6,7,1,3,3,3,3,3,2,3,4,3,1,31,3,1,1
2017,840,840023,8,7,8,8,3,4,3,2,2,3,28,5,3,7,2,2,2,6,"Midwest",7,8,8,5,2,1,2,3,3,2,3,3,3,3,28,5,3,7
2017,840,840033,2,10,9,8,3,4,4,2,2,2,26,6,2,7,2,2,2,1,"South",10,9,8,10,2,1,1,3,3,3,3,3,3,9,26,6,2,7
2017,840,840006,7,8,8,8,4,4,4,2,1,2,28,6,2,1,1,2,1,1,"West",8,8,8,10,1,1,1,3,4,3,4,3,4,4,28,6,2,1
2017,840,840047,3,7,7,8,2,2,2,2,1,3,67,5,2,5,2,1,2,5,"West",7,7,8,6,3,3,3,3,4,2,3,4,3,8,67,5,2,5
2017,840,840013,5,8,8,8,3,4,4,2,2,2,26,4,1,7,2,1,2,3,"Midwest",8,8,8,8,2,1,1,3,3,3,3,4,3,6,26,4,1,7
2017,840,840009,4,8,8,8,3,3,3,2,2,3,54,3,2,2,2,2,2,5,"South",8,8,8,6,2,2,2,3,3,2,3,3,3,7,54,3,2,2
2017,840,840043,5,5,8,8,3,4,3,3,2,3,20,3,1,7,2,2,2,5,"South",5,8,8,6,2,1,2,2,3,2,3,3,3,6,20,3,1,7
2017,840,840028,5,8,9,8,3,3,3,2,2,3,71,5,1,6,2,1,1,5,"West",8,9,8,6,2,2,2,3,3,2,3,4,4,6,71,5,1,6
2017,840,840042,1,8,6,8,4,3,3,2,2,2,39,6,1,5,2,2,2,1,"South",8,6,8,10,1,2,2,3,3,3,3,3,3,10,39,6,1,5
2017,840,840047,3,9,10,8,3,3,3,2,1,2,49,3,3,7,2,1,2,8,"West",9,10,8,3,2,2,2,3,4,3,3,4,3,8,49,3,3,7
2017,840,840041,5,5,5,8,3,4,4,2,2,3,55,4,2,7,4,2,3,5,"Midwest",5,5,8,6,2,1,1,3,3,2,1,3,2,6,55,4,2,7
2017,840,840021,4,6,4,8,3,4,4,2,2,2,47,8,5,4,2,1,2,2,"Northeast",6,4,8,9,2,1,1,3,3,3,3,4,3,7,47,8,5,4
2017,840,840030,5,5,5,8,2,3,3,2,2,2,73,7,4,4,2,1,2,3,"Northeast",5,5,8,8,3,2,2,3,3,3,3,4,3,6,73,7,4,4
2017,840,840043,3,9,9,8,3,3,3,2,2,2,80,7,3,2,1,1,1,3,"South",9,9,8,8,2,2,2,3,3,3,4,4,4,8,80,7,3,2
2017,840,840046,3,9,9,8,1,2,2,2,1,3,57,6,2,6,2,1,2,7,"South",9,9,8,4,4,3,3,3,4,2,3,4,3,8,57,6,2,6
2017,840,840001,10,5,5,8,3,3,3,1,1,2,60,3,1,7,1,1,1,1,"South",5,5,8,10,2,2,2,4,4,3,4,4,4,1,60,3,1,7
2017,840,840038,8,8,8,8,2,4,4,2,2,4,38,3,1,7,2,2,2,5,"Northeast",8,8,8,6,3,1,1,3,3,1,3,3,3,3,38,3,1,7
2017,840,840043,5,8,6,8,3,3,3,1,2,2,54,7,4,3,2,1,2,4,"South",8,6,8,7,2,2,2,4,3,3,3,4,3,6,54,7,4,3
2017,840,840007,4,8,8,8,2,3,2,2,1,2,58,4,1,7,2,1,2,2,"Northeast",8,8,8,9,3,2,3,3,4,3,3,4,3,7,58,4,1,7
2017,840,840035,2,5,7,8,3,4,4,2,2,3,43,3,1,7,3,2,3,7,"Midwest",5,7,8,4,2,1,1,3,3,2,2,3,2,9,43,3,1,7
2017,840,840030,8,7,8,8,2,3,3,2,1,2,57,4,5,4,2,1,1,5,"Northeast",7,8,8,6,3,2,2,3,4,3,3,4,4,3,57,4,5,4
2017,840,840015,9,8,6,8,4,3,4,2,1,2,54,3,1,7,2,1,2,1,"Midwest",8,6,8,10,1,2,1,3,4,3,3,4,3,2,54,3,1,7
2017,840,840009,8,5,7,8,2,3,3,2,2,2,64,3,2,6,2,1,2,5,"South",5,7,8,6,3,2,2,3,3,3,3,4,3,3,64,3,2,6
2017,840,840013,4,8,8,8,2,3,2,2,2,2,56,4,1,2,2,1,2,4,"Midwest",8,8,8,7,3,2,3,3,3,3,3,4,3,7,56,4,1,2
2017,840,840033,4,3,1,8,4,3,3,4,2,3,34,3,1,2,3,3,3,5,"South",3,1,8,6,1,2,2,1,3,2,2,2,2,7,34,3,1,2
2017,840,840014,6,5,5,8,2,3,3,2,1,4,40,2,1,3,2,1,2,10,"Midwest",5,5,8,1,3,2,2,3,4,1,3,4,3,5,40,2,1,3
